MAG	taxa	completeness	contamination
UUJ180219.matabat2bin.16.proteins	INT_1886	88.74458874458874	1.2987012987012987
UUJ180827.matabat2bin.123.proteins	INT_1886	94.8051948051948	3.0303030303030303
UUJ171218.matabat2bin.340.proteins	INT_1886	94.37229437229438	3.896103896103896
UUM180827.matabat2bin.10.proteins	INT_1886	90.47619047619048	3.896103896103896
UUJ180903.matabat2bin.161.proteins	INT_1886	92.64069264069263	2.1645021645021645
UUJ180622.matabat2bin.28.proteins	INT_1886	96.1038961038961	3.463203463203463
UUM180827.matabat2bin.142.proteins	INT_1886	91.34199134199135	2.5974025974025974
UUJ180622.matabat2bin.147.proteins	INT_1886	93.07359307359307	3.463203463203463
UUJ170804.matabat2bin.279.proteins	INT_1886	92.20779220779221	2.1645021645021645
UUJ171218.matabat2bin.6.proteins	INT_1886	93.50649350649351	1.2987012987012987
UUJ180410.matabat2bin.22.proteins	INT_1886	38.095238095238095	1.7316017316017316
UUJ170523.matabat2bin.312.proteins	INT_1886	84.41558441558442	5.194805194805195
UUJ180219.matabat2bin.187.proteins	INT_1886	83.54978354978356	1.7316017316017316
UUJ170501.matabat2bin.91.proteins	INT_1886	81.38528138528139	0.8658008658008658
UUJ180815.matabat2bin.74.proteins	INT_1886	94.8051948051948	0.8658008658008658
UUJ170714.matabat2bin.353.proteins	INT_1886	92.64069264069263	3.0303030303030303
UUJ180410.matabat2bin.306.proteins	INT_1886	80.51948051948052	4.761904761904762
UUJ170927.matabat2bin.363.proteins	INT_1886	94.37229437229438	1.7316017316017316
UUJ180827.matabat2bin.50.proteins	INT_1886	86.58008658008659	2.1645021645021645
UUJ180510.matabat2bin.417.proteins	INT_1886	74.02597402597402	2.1645021645021645
UUJ180622.matabat2bin.104.proteins	INT_1886	64.5021645021645	0.4329004329004329
UUJ180802.matabat2bin.449.proteins	INT_1886	93.07359307359307	2.5974025974025974
UUJ170523.matabat2bin.325.proteins	INT_1886	88.31168831168831	4.329004329004329
UUJ170626.matabat2bin.330.proteins	INT_1886	93.07359307359307	2.1645021645021645
UUJ180815.matabat2bin.279.proteins	INT_1886	89.6103896103896	1.7316017316017316
UUJ170623.matabat2bin.34.proteins	INT_1886	81.38528138528139	0.4329004329004329
UUJ180510.matabat2bin.449.proteins	INT_1886	90.04329004329004	1.7316017316017316
UUJ180622.matabat2bin.394.proteins	INT_1886	78.35497835497836	5.627705627705628
UUJ171218.matabat2bin.227.proteins	INT_1886	77.05627705627705	3.0303030303030303
UUJ171218.matabat2bin.265.decontaminated.proteins	INT_1886	69.6969696969697	2.5974025974025974
UUJ171218.matabat2bin.127.decontaminated.proteins	INT_1886	82.68398268398268	11.688311688311689
UUJ180219.matabat2bin.51.proteins	INT_1886	76.62337662337663	3.896103896103896
UUJ180219.matabat2bin.120.proteins	INT_1886	82.68398268398268	1.7316017316017316
UUJ180110.matabat2bin.225.proteins	INT_1886	83.11688311688312	2.1645021645021645
UUJ171218.matabat2bin.255.proteins	INT_1886	93.50649350649351	2.5974025974025974
UUJ170630.matabat2bin.324.proteins	INT_1886	64.93506493506493	3.463203463203463
UUJ180827.matabat2bin.73.proteins	INT_1886	67.53246753246754	6.0606060606060606
UUJ170927.matabat2bin.345.proteins	INT_1886	92.64069264069263	3.463203463203463
UUJ180815.matabat2bin.348.proteins	INT_1886	71.42857142857143	3.463203463203463
UUJ180815.matabat2bin.135.proteins	INT_1886	63.2034632034632	5.627705627705628
UUJ180313.matabat2bin.60.proteins	INT_1886	73.16017316017316	7.792207792207792
UUJ180410.matabat2bin.189.proteins	INT_1886	77.4891774891775	2.5974025974025974
UUJ180622.matabat2bin.349.proteins	INT_1886	73.16017316017316	3.0303030303030303
UUJ170523.matabat2bin.206.decontaminated.proteins	INT_1886	80.08658008658008	3.463203463203463
UUJ180827.matabat2bin.12.proteins	INT_1886	83.98268398268398	9.090909090909092
UUJ170804.matabat2bin.344.proteins	INT_1886	75.32467532467533	6.0606060606060606
UUJ171218.matabat2bin.353.proteins	INT_1886	80.08658008658008	2.5974025974025974
UUJ170523.matabat2bin.246.proteins	INT_1886	73.5930735930736	3.463203463203463
UUJ180827.matabat2bin.256.proteins	INT_1886	76.62337662337663	12.554112554112555
UUJ180510.matabat2bin.23.proteins	INT_1886	70.56277056277057	2.5974025974025974
UUJ180802.matabat2bin.344.proteins	INT_1886	82.25108225108225	4.329004329004329
UUJ170523.matabat2bin.85.proteins	INT_1886	79.22077922077922	4.761904761904762
UUJ180802.matabat2bin.197.proteins	INT_1886	73.5930735930736	6.0606060606060606
UUJ180622.matabat2bin.275.proteins	INT_1886	86.14718614718615	3.0303030303030303
UUJ180510.matabat2bin.460.proteins	INT_1886	78.78787878787878	6.0606060606060606
UUJ170523.matabat2bin.273.proteins	INT_1886	82.68398268398268	6.0606060606060606
UUJ180802.matabat2bin.402.proteins	INT_1886	72.72727272727273	12.987012987012987
UUJ170626.matabat2bin.105.proteins	INT_1886	84.84848484848484	8.225108225108226
UUJ180802.matabat2bin.360.proteins	INT_1886	85.28138528138528	7.792207792207792
UUJ180510.matabat2bin.239.proteins	INT_1886	69.6969696969697	5.194805194805195
UUJ171218.matabat2bin.171.proteins	INT_1886	70.56277056277057	1.2987012987012987
UUJ180809.matabat2bin.313.decontaminated.proteins	INT_472	NA	NA
UUJ180809.matabat2bin.168.proteins	INT_472	NA	NA
UUJ170612.matabat2bin.366.proteins	UUJ170612.matabat2bin.366.proteins	NA	NA
UUJ180313.matabat2bin.206.decontaminated.proteins	INT_737	90.83333333333333	7.5
UUJ180809.matabat2bin.51.proteins	INT_737	90.41666666666667	3.3333333333333335
UUM180827.matabat2bin.89.proteins	INT_737	71.66666666666667	2.9166666666666665
UUJ170105.matabat2bin.277.proteins	INT_737	97.91666666666667	2.9166666666666665
UUF170621.matabat2bin.338.proteins	INT_737	95.83333333333333	8.333333333333334
UUJ170721.matabat2bin.56.proteins	INT_737	60.833333333333336	2.5
UUJ180528.matabat2bin.227.proteins	INT_737	90.41666666666667	7.5
UUJ180510.matabat2bin.404.proteins	INT_737	89.16666666666667	3.3333333333333335
026.Acanthocystis.turfacea.Chlorella.virus.1.proteins	INT_2459	86.26609442060087	5.150214592274678
143.Paramecium.bursaria.chlorella.virus.MT325.proteins	INT_2459	88.8412017167382	3.4334763948497855
034.Paramecium.bursaria.Chlorella.virus.FR483.proteins	INT_2459	89.27038626609442	5.150214592274678
145.Paramecium.bursaria.Chlorella.virus.NYs1.proteins	INT_2459	96.99570815450643	5.579399141630901
142.Paramecium.bursaria.Chlorella.virus.AR158.proteins	INT_2459	96.13733905579399	3.8626609442060085
144.Paramecium.bursaria.Chlorella.virus.NY2A.proteins	INT_2459	95.70815450643777	5.150214592274678
141.Only.Syngen.Nebraska.virus.5.proteins	INT_2459	94.84978540772532	3.8626609442060085
025.Paramecium.bursaria.Chlorella.virus.1.proteins	INT_2459	96.56652360515021	5.150214592274678
UUJ180110.matabat2bin.67.proteins	UUJ180110.matabat2bin.67.proteins	NA	NA
UUJ170927.matabat2bin.13.proteins	INT_692	91.15646258503402	11.564625850340136
UUM180827.matabat2bin.136.proteins	INT_692	92.85714285714286	8.843537414965986
UUJ171110.matabat2bin.65.proteins	INT_692	93.5374149659864	7.482993197278912
UUJ170927.matabat2bin.180.proteins	INT_692	84.35374149659864	6.122448979591836
UUJ180718.matabat2bin.118.proteins	INT_692	46.93877551020408	4.081632653061225
UUJ180313.matabat2bin.263.proteins	INT_692	91.15646258503402	12.92517006802721
UUJ180629.matabat2bin.150.proteins	INT_692	91.49659863945578	7.8231292517006805
UUJ170804.matabat2bin.17.proteins	INT_692	91.15646258503402	4.421768707482993
UUJ170927.matabat2bin.225.proteins	INT_692	89.79591836734694	9.863945578231293
UUJ171110.matabat2bin.28.decontaminated.proteins	INT_692	87.41496598639456	6.462585034013605
UUJ180802.matabat2bin.2.proteins	INT_692	86.05442176870748	7.142857142857143
UUJ170412.matabat2bin.361.decontaminated.proteins	INT_692	88.77551020408163	8.16326530612245
UUJ170721.matabat2bin.37.proteins	INT_692	87.75510204081633	8.16326530612245
UUJ180510.matabat2bin.441.decontaminated.proteins	INT_692	83.33333333333333	9.523809523809524
UUJ170412.matabat2bin.97.proteins	INT_692	84.6938775510204	6.122448979591836
UUJ170714.matabat2bin.136.proteins	INT_692	83.6734693877551	10.204081632653061
UUJ170501.matabat2bin.4.proteins	INT_692	80.27210884353741	6.462585034013605
UUJ170105.matabat2bin.241.proteins	INT_692	75.51020408163265	7.482993197278912
UUJ170306.matabat2bin.301.proteins	INT_692	81.29251700680273	7.142857142857143
UUJ170721.matabat2bin.231.proteins	INT_692	74.48979591836735	8.503401360544217
UUJ170927.matabat2bin.173.proteins	INT_483	94.44444444444444	7.407407407407407
UUJ170804.matabat2bin.406.proteins	INT_483	62.96296296296296	0.0
UUJ180510.matabat2bin.148.proteins	INT_483	96.29629629629629	7.407407407407407
UUJ170804.matabat2bin.280.proteins	INT_483	87.03703703703704	5.555555555555555
UUJ170804.matabat2bin.173.proteins	INT_282	NA	NA
UUJ180903.matabat2bin.315.proteins	INT_282	NA	NA
UUJ171113.matabat2bin.359.proteins	INT_466	NA	NA
UUJ170804.matabat2bin.59.proteins	INT_466	NA	NA
068.Lymphocystis.disease.virus.Sa.proteins	INT_335	83.33333333333333	7.407407407407407
103.Lymphocystis.disease.virus.-.isolate.China.proteins	INT_335	83.33333333333333	5.555555555555555
104.Lymphocystis.disease.virus.1.proteins	INT_335	75.92592592592592	3.7037037037037037
095.Bohle.iridovirus.proteins	INT_335	94.44444444444444	0.0
101.German.gecko.ranavirus.proteins	INT_335	100.0	0.0
115.Tortoise.ranavirus.proteins	INT_335	96.29629629629629	0.0
092.Ambystoma.tigrinum.stebbensi.virus.proteins	INT_335	96.29629629629629	1.8518518518518519
093.Ambystoma.tigrinum.virus.proteins	INT_335	96.29629629629629	1.8518518518518519
097.Cod.iridovirus.proteins	INT_335	100.0	0.0
107.Ranavirus.maximus.proteins	INT_335	100.0	0.0
111.Short-finned.eel.ranavirus.proteins	INT_335	100.0	1.8518518518518519
100.European.sheat.Fish.virus.proteins	INT_335	96.29629629629629	0.0
099.Epizootic.haematopoietic.necrosis.virus.proteins	INT_335	100.0	0.0
098.Common.midwife.toad.ranavirus.proteins	INT_335	100.0	1.8518518518518519
096.Chinese.giant.salamander.iridovirus.proteins	INT_335	100.0	0.0
094.Andrias.davidianus.ranavirus.proteins	INT_335	100.0	1.8518518518518519
113.Testudo.hermanni.ranavirus.proteins	INT_335	98.14814814814815	0.0
114.Tiger.frog.virus.proteins	INT_335	98.14814814814815	1.8518518518518519
069.Frog.virus.3.proteins	INT_335	94.44444444444444	0.0
112.Soft-shelled.turtle.iridovirus.proteins	INT_335	96.29629629629629	0.0
106.Rana.grylio.iridovirus.proteins	INT_335	94.44444444444444	0.0
070.Singapore.grouper.iridovirus.proteins	INT_335	85.18518518518519	1.8518518518518519
102.Grouper.iridovirus.proteins	INT_335	87.03703703703704	0.0
027.Heterosigma.akashiwo.virus.01.isolate.HaV53.proteins	INT_2443	NA	NA
UUJ180510.matabat2bin.198.proteins	INT_2443	NA	NA
108.Red.sea-bream.iridovirus.proteins	INT_380	100.0	2.272727272727273
110.Rock.bream.iridovirus.isolate.RBIV-C1.proteins	INT_380	100.0	0.0
109.Rock.bream.iridovirus.proteins	INT_380	90.9090909090909	4.545454545454546
105.Orange-spotted.grouper.iridovirus.proteins	INT_380	100.0	0.0
116.Turbot.reddish.body.iridovirus.proteins	INT_380	97.72727272727273	0.0
066.Infectious.spleen.and.kidney.necrosis.virus.proteins	INT_380	90.9090909090909	0.0
067.Scale.drop.disease.virus.proteins	INT_380	72.72727272727273	4.545454545454546
UUJ170804.matabat2bin.57.proteins	INT_732	89.95633187772926	3.056768558951965
UUJ170927.matabat2bin.49.proteins	INT_732	93.44978165938865	3.930131004366812
UUJ180925.matabat2bin.11.proteins	INT_732	65.50218340611353	4.366812227074236
030.Feldmannia.species.virus.proteins	INT_648	NA	NA
029.Ectocarpus.siliculosus.virus.1.proteins	INT_648	NA	NA
UUJ170620.matabat2bin.228.proteins	INT_2513	81.03448275862068	3.4482758620689653
UUJ170623.matabat2bin.265.decontaminated.proteins	INT_2513	90.51724137931035	6.896551724137931
UUJ170306.matabat2bin.226.proteins	INT_2513	91.37931034482759	4.310344827586207
UUJ180903.matabat2bin.392.proteins	INT_2513	87.93103448275862	2.586206896551724
010.Aureococcus.anophagefferens.virus.isolate.BtV-01.proteins	INT_2236	83.13253012048193	4.216867469879518
UUJ180510.matabat2bin.59.proteins	INT_2236	84.93975903614458	4.216867469879518
UUJ180410.matabat2bin.295.proteins	INT_2236	81.32530120481928	5.421686746987952
UUJ170620.matabat2bin.36.proteins	INT_2236	87.34939759036145	10.843373493975903
UUJ170523.matabat2bin.177.proteins	INT_2236	47.59036144578313	2.4096385542168677
UUJ180815.matabat2bin.111.proteins	INT_2448	NA	NA
UUM180827.matabat2bin.325.proteins	INT_2448	NA	NA
UUJ180313.matabat2bin.162.proteins	INT_752	73.26732673267327	7.920792079207921
UUJ170630.matabat2bin.164.decontaminated.proteins	INT_752	93.06930693069307	6.930693069306931
UUJ170804.matabat2bin.141.decontaminated.proteins	INT_752	91.83168316831683	6.435643564356436
UUJ180802.matabat2bin.308.decontaminated.proteins	INT_510	NA	NA
UUJ180528.matabat2bin.313.proteins	INT_510	NA	NA
073.African.swine.fever.virus.proteins	INT_131	82.85714285714286	0.0
091.Abalone.asfarvirus.proteins	INT_131	81.42857142857143	2.857142857142857
UUM180827.matabat2bin.338.proteins	INT_131	90.0	2.857142857142857
UUJ180925.matabat2bin.296.proteins	INT_131	94.28571428571429	5.714285714285714
UUJ180903.matabat2bin.487.proteins	INT_131	88.57142857142857	2.857142857142857
072.Pacmanvirus.A23.proteins	INT_131	88.57142857142857	0.0
071.Faustovirus.strain.E12.proteins	INT_131	85.71428571428571	0.0
UUJ170523.matabat2bin.341.proteins	INT_1713	98.25581395348837	11.627906976744185
UUJ180510.matabat2bin.51.proteins	INT_1713	90.69767441860465	6.395348837209302
UUJ170626.matabat2bin.354.proteins	INT_1713	88.95348837209302	5.232558139534884
UUJ180410.matabat2bin.98.proteins	INT_1713	30.813953488372093	1.1627906976744187
UUJ170804.matabat2bin.399.proteins	INT_1713	89.53488372093024	6.976744186046512
UUJ170804.matabat2bin.384.proteins	INT_1713	90.69767441860465	5.813953488372093
UUJ180510.matabat2bin.363.proteins	INT_1713	63.95348837209303	16.86046511627907
UUJ180410.matabat2bin.363.decontaminated.proteins	INT_1713	68.02325581395348	1.744186046511628
UUM180827.matabat2bin.336.decontaminated.proteins	INT_1713	55.23255813953488	22.674418604651162
UUJ180802.matabat2bin.457.proteins	INT_1713	55.23255813953488	17.441860465116278
UUJ180815.matabat2bin.68.proteins	INT_1713	35.46511627906977	12.790697674418604
UUJ171110.matabat2bin.176.proteins	INT_780	91.91919191919192	7.070707070707071
UUJ170818.matabat2bin.240.proteins	INT_780	91.58249158249158	7.407407407407407
UUJ170927.matabat2bin.65.proteins	INT_780	55.21885521885522	2.0202020202020203
055.Acanthamoeba.castellanii.medusavirus.proteins	055.Acanthamoeba.castellanii.medusavirus.proteins	NA	NA
UUJ170927.matabat2bin.17.proteins	INT_1755	75.09727626459144	7.003891050583658
UUJ170630.matabat2bin.411.decontaminated.proteins	INT_1755	91.82879377431907	7.003891050583658
UUJ180925.matabat2bin.266.proteins	INT_1755	96.88715953307393	3.8910505836575875
UUJ170804.matabat2bin.24.proteins	INT_1755	98.44357976653697	7.003891050583658
UUJ180510.matabat2bin.223.proteins	INT_2314	73.5576923076923	7.6923076923076925
UUJ180725.matabat2bin.139.proteins	INT_2314	94.23076923076923	3.3653846153846154
UUJ180219.matabat2bin.181.proteins	INT_2314	85.09615384615384	6.730769230769231
UUJ180110.matabat2bin.169.proteins	INT_2314	90.86538461538461	3.8461538461538463
UUJ171218.matabat2bin.159.proteins	INT_2314	90.86538461538461	1.9230769230769231
UUJ180802.matabat2bin.436.proteins	INT_2314	87.01923076923077	2.8846153846153846
UUJ170105.matabat2bin.191.proteins	INT_2314	83.65384615384616	6.730769230769231
UUJ170306.matabat2bin.81.proteins	INT_2314	87.5	10.576923076923077
UUJ180827.matabat2bin.111.proteins	INT_2314	95.67307692307692	4.326923076923077
UUJ171218.matabat2bin.256.decontaminated.proteins	INT_2314	55.76923076923077	4.326923076923077
UUJ180510.matabat2bin.299.decontaminated.proteins	INT_2314	89.42307692307692	9.134615384615385
UUJ170726.matabat2bin.161.proteins	INT_2314	47.59615384615385	3.3653846153846154
UUJ170804.matabat2bin.319.proteins	INT_2314	88.9423076923077	11.538461538461538
UUF170620.matabat2bin.305.proteins	INT_2314	75.96153846153847	2.4038461538461537
UUM180827.matabat2bin.169.proteins	INT_2314	51.44230769230769	5.769230769230769
UUJ180510.matabat2bin.248.proteins	INT_2314	78.84615384615384	5.288461538461538
UUM180827.matabat2bin.38.proteins	INT_2314	88.9423076923077	10.096153846153847
003.Cafeteria.roenbergensis.virus.BV-PW1.proteins	INT_2314	83.65384615384616	4.8076923076923075
UUJ170804.matabat2bin.10.proteins	INT_2314	86.0576923076923	10.096153846153847
UUJ180510.matabat2bin.280.proteins	INT_2314	86.53846153846153	12.5
UUJ180313.matabat2bin.236.proteins	INT_225	NA	NA
UUJ170612.matabat2bin.368.proteins	INT_225	NA	NA
UUJ180219.matabat2bin.153.proteins	INT_1576	71.92307692307692	2.6923076923076925
UUJ170615.matabat2bin.275.proteins	INT_1576	82.6923076923077	6.923076923076923
UUJ170105.matabat2bin.121.proteins	INT_1576	78.84615384615384	7.3076923076923075
UUJ170523.matabat2bin.304.decontaminated.proteins	INT_1576	72.3076923076923	5.384615384615385
UUJ171218.matabat2bin.351.proteins	INT_1576	86.92307692307692	5.0
UUJ171218.matabat2bin.274.proteins	INT_1576	68.07692307692308	6.538461538461538
UUJ180219.matabat2bin.186.proteins	INT_1576	72.6923076923077	3.076923076923077
UUJ170105.matabat2bin.364.proteins	INT_1576	43.07692307692308	2.6923076923076925
UUJ180219.matabat2bin.134.proteins	INT_1576	84.61538461538461	5.769230769230769
UUJ170630.matabat2bin.67.proteins	INT_1576	85.38461538461539	6.923076923076923
UUJ171218.matabat2bin.294.decontaminated.proteins	INT_1576	84.61538461538461	12.307692307692308
UUJ171218.matabat2bin.327.decontaminated.proteins	INT_1576	63.07692307692308	4.230769230769231
UUJ171218.matabat2bin.192.proteins	INT_1576	92.6923076923077	8.846153846153847
UUJ170105.matabat2bin.56.decontaminated.proteins	INT_1576	94.23076923076923	8.461538461538462
UUJ171218.matabat2bin.303.proteins	INT_1576	58.46153846153846	1.9230769230769231
UUJ171218.matabat2bin.99.decontaminated.proteins	INT_1576	53.07692307692308	3.8461538461538463
UUJ180219.matabat2bin.143.proteins	INT_1576	56.53846153846154	5.0
UUJ171218.matabat2bin.162.proteins	INT_1576	43.46153846153846	1.5384615384615385
UUJ170523.matabat2bin.82.decontaminated.proteins	INT_1576	71.15384615384616	4.615384615384615
UUJ180313.matabat2bin.292.proteins	INT_1576	94.23076923076923	4.230769230769231
UUJ171218.matabat2bin.307.proteins	INT_1576	51.53846153846154	1.9230769230769231
UUJ171218.matabat2bin.76.proteins	INT_1576	90.76923076923077	6.153846153846154
UUJ180219.matabat2bin.152.proteins	INT_1576	92.6923076923077	5.0
UUJ171218.matabat2bin.369.proteins	INT_1576	86.92307692307692	7.3076923076923075
UUJ170105.matabat2bin.45.proteins	INT_1576	95.38461538461539	5.769230769230769
UUJ170501.matabat2bin.267.decontaminated.proteins	INT_1576	49.61538461538461	3.4615384615384617
UUJ180827.matabat2bin.177.decontaminated.proteins	INT_1576	94.23076923076923	7.3076923076923075
UUJ170523.matabat2bin.157.proteins	INT_1576	90.76923076923077	6.923076923076923
UUJ171218.matabat2bin.41.proteins	INT_1576	73.84615384615384	32.69230769230769
UUJ170623.matabat2bin.189.proteins	INT_1576	95.76923076923077	6.923076923076923
UUJ170523.matabat2bin.168.proteins	INT_1576	93.46153846153847	8.846153846153847
UUJ180510.matabat2bin.255.proteins	INT_1576	95.76923076923077	6.538461538461538
UUJ180925.matabat2bin.165.proteins	INT_1576	92.6923076923077	6.153846153846154
UUJ170501.matabat2bin.265.decontaminated.proteins	INT_1576	89.23076923076923	7.3076923076923075
UUJ180510.matabat2bin.339.proteins	INT_1576	90.38461538461539	3.076923076923077
UUJ180622.matabat2bin.219.proteins	INT_1576	56.53846153846154	0.7692307692307693
UUJ170105.matabat2bin.151.proteins	INT_1576	93.46153846153847	2.3076923076923075
UUJ180510.matabat2bin.346.proteins	INT_1576	89.23076923076923	3.076923076923077
UUJ170804.matabat2bin.76.proteins	INT_1576	51.53846153846154	0.38461538461538464
UUJ180925.matabat2bin.187.proteins	INT_1576	60.76923076923077	8.076923076923077
UUJ170804.matabat2bin.414.proteins	INT_1576	94.23076923076923	2.6923076923076925
UUJ180827.matabat2bin.355.decontaminated.proteins	INT_1576	90.38461538461539	4.615384615384615
UUJ180510.matabat2bin.463.proteins	INT_1576	93.07692307692308	4.230769230769231
UUJ180622.matabat2bin.330.decontaminated.proteins	INT_1576	88.07692307692308	2.6923076923076925
UUJ171218.matabat2bin.231.proteins	INT_1576	50.0	3.8461538461538463
UUJ180827.matabat2bin.386.proteins	INT_1576	73.46153846153847	2.6923076923076925
UUJ170721.matabat2bin.384.proteins	INT_1576	68.07692307692308	3.4615384615384617
UUJ171218.matabat2bin.70.proteins	INT_1576	84.23076923076923	6.923076923076923
UUJ170501.matabat2bin.55.decontaminated.proteins	INT_1576	82.3076923076923	8.846153846153847
UUJ180510.matabat2bin.438.proteins	INT_1576	80.0	2.6923076923076925
UUJ180410.matabat2bin.319.proteins	INT_1576	73.07692307692308	1.9230769230769231
UUJ170523.matabat2bin.162.decontaminated.proteins	INT_1576	95.76923076923077	10.76923076923077
UUJ180815.matabat2bin.13.proteins	INT_2245	33.45323741007194	1.079136690647482
UUJ180827.matabat2bin.419.proteins	INT_2245	33.81294964028777	1.079136690647482
UUJ180313.matabat2bin.36.proteins	INT_2245	89.56834532374101	6.115107913669065
UUJ171218.matabat2bin.50.proteins	INT_2245	95.68345323741008	7.913669064748201
UUJ171218.matabat2bin.234.proteins	INT_2245	98.92086330935251	71.22302158273381
208.Dikerogammarus.haemobaphes.virus.1.proteins	INT_396	88.88888888888889	0.0
207.Carcinus.maenas.virus.1.proteins	INT_396	88.88888888888889	0.0
206.Panulirus.argus.virus.1.proteins	INT_396	100.0	0.0
060.Armadillidium.vulgare.iridescent.virus.proteins	INT_311	100.0	0.0
119.Armadillidium.vulgare.iridescent.virus.proteins	INT_311	100.0	0.0
061.Invertebrate.iridescent.virus.6.proteins	INT_311	82.20338983050847	5.932203389830509
UUJ180809.matabat2bin.121.proteins	INT_599	NA	NA
UUJ170630.matabat2bin.435.proteins	INT_599	NA	NA
UUJ180725.matabat2bin.319.proteins	UUJ180725.matabat2bin.319.proteins	NA	NA
UUJ180802.matabat2bin.413.proteins	INT_680	91.5014164305949	3.9660056657223794
UUJ170804.matabat2bin.355.proteins	INT_680	93.48441926345609	3.68271954674221
UUJ171110.matabat2bin.303.proteins	INT_680	73.93767705382436	8.215297450424929
UUJ180725.matabat2bin.355.proteins	INT_145	NA	NA
UUJ180510.matabat2bin.445.proteins	INT_145	NA	NA
UUJ170818.matabat2bin.229.proteins	INT_2288	84.69750889679716	6.761565836298932
UUJ170620.matabat2bin.475.proteins	INT_2288	74.02135231316726	11.03202846975089
UUJ170706.matabat2bin.256.proteins	INT_2288	91.45907473309609	7.117437722419929
UUJ170714.matabat2bin.7.proteins	INT_2288	91.45907473309609	9.608540925266905
018.Klosneuvirus.KNV1.proteins	INT_2288	90.39145907473309	14.946619217081851
021.Indivirus.ILV1.proteins	INT_2288	87.90035587188612	8.896797153024911
UUJ171110.matabat2bin.248.proteins	UUJ171110.matabat2bin.248.proteins	NA	NA
UUF170621.matabat2bin.253.proteins	INT_2521	NA	NA
UUJ170630.matabat2bin.150.proteins	INT_2521	NA	NA
UUJ180827.matabat2bin.379.proteins	INT_758	82.54716981132076	7.0754716981132075
UUJ180510.matabat2bin.211.proteins	INT_758	95.75471698113208	3.30188679245283
UUF170620.matabat2bin.84.proteins	INT_758	81.60377358490567	3.30188679245283
045.Cedratvirus.A11.proteins	INT_435	100.0	5.172413793103448
044.Cedratvirus.lausannensis.proteins	INT_435	98.85057471264368	3.4482758620689653
043.Cedratvirus.Zaza.IHUMI.proteins	INT_435	99.42528735632185	4.022988505747127
046.Brazilian.cedratvirus.IHUMI.proteins	INT_435	97.70114942528735	4.022988505747127
042.Pithovirus.sibericum.isolate.P1084-T.proteins	INT_435	66.0919540229885	3.4482758620689653
047.Orpheovirus.IHUMI-LCC2.proteins	INT_435	42.52873563218391	6.32183908045977
UUJ170818.matabat2bin.239.proteins	INT_1828	NA	NA
UUM180827.matabat2bin.330.decontaminated.proteins	INT_1828	NA	NA
UUF170621.matabat2bin.304.proteins	UUF170621.matabat2bin.304.proteins	NA	NA
UUJ180718.matabat2bin.383.proteins	UUJ180718.matabat2bin.383.proteins	NA	NA
UUJ180815.matabat2bin.245.proteins	INT_231	95.45454545454545	3.0303030303030303
UUF170621.matabat2bin.23.proteins	INT_231	94.6969696969697	3.0303030303030303
UUJ180815.matabat2bin.341.proteins	INT_231	85.60606060606061	1.5151515151515151
UUJ180903.matabat2bin.416.proteins	INT_231	87.87878787878788	3.0303030303030303
UUJ180410.matabat2bin.237.proteins	INT_540	NA	NA
UUJ180410.matabat2bin.83.proteins	INT_540	NA	NA
UUJ170620.matabat2bin.371.decontaminated.proteins	INT_125	92.3913043478261	3.260869565217391
UUJ170620.matabat2bin.454.proteins	INT_125	96.73913043478261	3.260869565217391
UUJ171218.matabat2bin.310.proteins	INT_125	72.82608695652173	0.0
UUJ170630.matabat2bin.20.proteins	INT_285	93.15068493150685	2.2831050228310503
UUJ170612.matabat2bin.376.proteins	INT_285	95.89041095890411	4.109589041095891
UUJ170927.matabat2bin.129.proteins	INT_285	89.04109589041096	1.82648401826484
UUJ170105.matabat2bin.314.proteins	INT_285	68.03652968036529	5.0228310502283104
UUJ170612.matabat2bin.181.decontaminated.proteins	INT_285	84.47488584474885	4.109589041095891
UUJ180925.matabat2bin.199.proteins	UUJ180925.matabat2bin.199.proteins	NA	NA
UUJ180903.matabat2bin.400.decontaminated.proteins	INT_632	87.5	14.423076923076923
UUJ180815.matabat2bin.454.decontaminated.proteins	INT_632	73.07692307692308	11.538461538461538
UUJ171110.matabat2bin.66.decontaminated.proteins	INT_632	81.73076923076923	15.384615384615385
UUJ180903.matabat2bin.425.decontaminated.proteins	INT_632	93.26923076923077	21.153846153846153
UUJ171110.matabat2bin.275.decontaminated.proteins	INT_632	80.76923076923077	7.6923076923076925
UUJ171110.matabat2bin.162.decontaminated.proteins	INT_632	77.88461538461539	7.6923076923076925
UUJ170105.matabat2bin.133.proteins	INT_1541	55.23809523809524	2.857142857142857
UUJ170706.matabat2bin.299.proteins	INT_1541	75.23809523809524	2.380952380952381
UUJ170714.matabat2bin.159.proteins	INT_1541	86.19047619047619	9.047619047619047
UUJ180510.matabat2bin.356.proteins	INT_1541	91.42857142857143	5.238095238095238
UUJ170804.matabat2bin.120.proteins	INT_1541	87.61904761904762	15.714285714285714
UUJ180110.matabat2bin.89.proteins	INT_1541	86.66666666666667	2.380952380952381
UUJ170105.matabat2bin.188.proteins	INT_1541	73.33333333333333	12.380952380952381
UUJ170630.matabat2bin.106.proteins	INT_1541	72.85714285714286	1.9047619047619047
UUJ170105.matabat2bin.281.proteins	INT_1541	87.14285714285714	18.095238095238095
UUJ180410.matabat2bin.368.proteins	UUJ180410.matabat2bin.368.proteins	NA	NA
