
INT_2314	20	['UUJ180510.matabat2bin.223.proteins', 'UUJ180725.matabat2bin.139.proteins', 'UUJ180219.matabat2bin.181.proteins', 'UUJ180110.matabat2bin.169.proteins', 'UUJ171218.matabat2bin.159.proteins', 'UUJ180802.matabat2bin.436.proteins', 'UUJ170105.matabat2bin.191.proteins', 'UUJ170306.matabat2bin.81.proteins', 'UUJ180827.matabat2bin.111.proteins', 'UUJ171218.matabat2bin.256.decontaminated.proteins', 'UUJ180510.matabat2bin.299.decontaminated.proteins', 'UUJ170726.matabat2bin.161.proteins', 'UUJ170804.matabat2bin.319.proteins', 'UUF170620.matabat2bin.305.proteins', 'UUM180827.matabat2bin.169.proteins', 'UUJ180510.matabat2bin.248.proteins', 'UUM180827.matabat2bin.38.proteins', '003.Cafeteria.roenbergensis.virus.BV-PW1.proteins', 'UUJ170804.matabat2bin.10.proteins', 'UUJ180510.matabat2bin.280.proteins']
INT_225	2	['UUJ180313.matabat2bin.236.proteins', 'UUJ170612.matabat2bin.368.proteins']
INT_1576	52	['UUJ180219.matabat2bin.153.proteins', 'UUJ170615.matabat2bin.275.proteins', 'UUJ170105.matabat2bin.121.proteins', 'UUJ170523.matabat2bin.304.decontaminated.proteins', 'UUJ171218.matabat2bin.351.proteins', 'UUJ171218.matabat2bin.274.proteins', 'UUJ180219.matabat2bin.186.proteins', 'UUJ170105.matabat2bin.364.proteins', 'UUJ180219.matabat2bin.134.proteins', 'UUJ170630.matabat2bin.67.proteins', 'UUJ171218.matabat2bin.294.decontaminated.proteins', 'UUJ171218.matabat2bin.327.decontaminated.proteins', 'UUJ171218.matabat2bin.192.proteins', 'UUJ170105.matabat2bin.56.decontaminated.proteins', 'UUJ171218.matabat2bin.303.proteins', 'UUJ171218.matabat2bin.99.decontaminated.proteins', 'UUJ180219.matabat2bin.143.proteins', 'UUJ171218.matabat2bin.162.proteins', 'UUJ170523.matabat2bin.82.decontaminated.proteins', 'UUJ180313.matabat2bin.292.proteins', 'UUJ171218.matabat2bin.307.proteins', 'UUJ171218.matabat2bin.76.proteins', 'UUJ180219.matabat2bin.152.proteins', 'UUJ171218.matabat2bin.369.proteins', 'UUJ170105.matabat2bin.45.proteins', 'UUJ170501.matabat2bin.267.decontaminated.proteins', 'UUJ180827.matabat2bin.177.decontaminated.proteins', 'UUJ170523.matabat2bin.157.proteins', 'UUJ171218.matabat2bin.41.proteins', 'UUJ170623.matabat2bin.189.proteins', 'UUJ170523.matabat2bin.168.proteins', 'UUJ180510.matabat2bin.255.proteins', 'UUJ180925.matabat2bin.165.proteins', 'UUJ170501.matabat2bin.265.decontaminated.proteins', 'UUJ180510.matabat2bin.339.proteins', 'UUJ180622.matabat2bin.219.proteins', 'UUJ170105.matabat2bin.151.proteins', 'UUJ180510.matabat2bin.346.proteins', 'UUJ170804.matabat2bin.76.proteins', 'UUJ180925.matabat2bin.187.proteins', 'UUJ170804.matabat2bin.414.proteins', 'UUJ180827.matabat2bin.355.decontaminated.proteins', 'UUJ180510.matabat2bin.463.proteins', 'UUJ180622.matabat2bin.330.decontaminated.proteins', 'UUJ171218.matabat2bin.231.proteins', 'UUJ180827.matabat2bin.386.proteins', 'UUJ170721.matabat2bin.384.proteins', 'UUJ171218.matabat2bin.70.proteins', 'UUJ170501.matabat2bin.55.decontaminated.proteins', 'UUJ180510.matabat2bin.438.proteins', 'UUJ180410.matabat2bin.319.proteins', 'UUJ170523.matabat2bin.162.decontaminated.proteins']
INT_2245	5	['UUJ180815.matabat2bin.13.proteins', 'UUJ180827.matabat2bin.419.proteins', 'UUJ180313.matabat2bin.36.proteins', 'UUJ171218.matabat2bin.50.proteins', 'UUJ171218.matabat2bin.234.proteins']
INT_396	3	['208.Dikerogammarus.haemobaphes.virus.1.proteins', '207.Carcinus.maenas.virus.1.proteins', '206.Panulirus.argus.virus.1.proteins']
INT_311	3	['060.Armadillidium.vulgare.iridescent.virus.proteins', '119.Armadillidium.vulgare.iridescent.virus.proteins', '061.Invertebrate.iridescent.virus.6.proteins']
INT_599	2	['UUJ180809.matabat2bin.121.proteins', 'UUJ170630.matabat2bin.435.proteins']
UUJ180725.matabat2bin.319.proteins	1	['UUJ180725.matabat2bin.319.proteins']
INT_680	3	['UUJ180802.matabat2bin.413.proteins', 'UUJ170804.matabat2bin.355.proteins', 'UUJ171110.matabat2bin.303.proteins']
INT_145	2	['UUJ180725.matabat2bin.355.proteins', 'UUJ180510.matabat2bin.445.proteins']
INT_2288	6	['UUJ170818.matabat2bin.229.proteins', 'UUJ170620.matabat2bin.475.proteins', 'UUJ170706.matabat2bin.256.proteins', 'UUJ170714.matabat2bin.7.proteins', '018.Klosneuvirus.KNV1.proteins', '021.Indivirus.ILV1.proteins']
UUJ171110.matabat2bin.248.proteins	1	['UUJ171110.matabat2bin.248.proteins']
INT_2521	2	['UUF170621.matabat2bin.253.proteins', 'UUJ170630.matabat2bin.150.proteins']
INT_758	3	['UUJ180827.matabat2bin.379.proteins', 'UUJ180510.matabat2bin.211.proteins', 'UUF170620.matabat2bin.84.proteins']
INT_435	6	['045.Cedratvirus.A11.proteins', '044.Cedratvirus.lausannensis.proteins', '043.Cedratvirus.Zaza.IHUMI.proteins', '046.Brazilian.cedratvirus.IHUMI.proteins', '042.Pithovirus.sibericum.isolate.P1084-T.proteins', '047.Orpheovirus.IHUMI-LCC2.proteins']
INT_1828	2	['UUJ170818.matabat2bin.239.proteins', 'UUM180827.matabat2bin.330.decontaminated.proteins']
UUF170621.matabat2bin.304.proteins	1	['UUF170621.matabat2bin.304.proteins']
UUJ180718.matabat2bin.383.proteins	1	['UUJ180718.matabat2bin.383.proteins']
INT_231	4	['UUJ180815.matabat2bin.245.proteins', 'UUF170621.matabat2bin.23.proteins', 'UUJ180815.matabat2bin.341.proteins', 'UUJ180903.matabat2bin.416.proteins']
INT_540	2	['UUJ180410.matabat2bin.237.proteins', 'UUJ180410.matabat2bin.83.proteins']
INT_125	3	['UUJ170620.matabat2bin.371.decontaminated.proteins', 'UUJ170620.matabat2bin.454.proteins', 'UUJ171218.matabat2bin.310.proteins']
INT_285	5	['UUJ170630.matabat2bin.20.proteins', 'UUJ170612.matabat2bin.376.proteins', 'UUJ170927.matabat2bin.129.proteins', 'UUJ170105.matabat2bin.314.proteins', 'UUJ170612.matabat2bin.181.decontaminated.proteins']
UUJ180925.matabat2bin.199.proteins	1	['UUJ180925.matabat2bin.199.proteins']
INT_632	6	['UUJ180903.matabat2bin.400.decontaminated.proteins', 'UUJ180815.matabat2bin.454.decontaminated.proteins', 'UUJ171110.matabat2bin.66.decontaminated.proteins', 'UUJ180903.matabat2bin.425.decontaminated.proteins', 'UUJ171110.matabat2bin.275.decontaminated.proteins', 'UUJ171110.matabat2bin.162.decontaminated.proteins']
INT_1541	9	['UUJ170105.matabat2bin.133.proteins', 'UUJ170706.matabat2bin.299.proteins', 'UUJ170714.matabat2bin.159.proteins', 'UUJ180510.matabat2bin.356.proteins', 'UUJ170804.matabat2bin.120.proteins', 'UUJ180110.matabat2bin.89.proteins', 'UUJ170105.matabat2bin.188.proteins', 'UUJ170630.matabat2bin.106.proteins', 'UUJ170105.matabat2bin.281.proteins']
UUJ180410.matabat2bin.368.proteins	1	['UUJ180410.matabat2bin.368.proteins']
INT_239	6	['UUJ170927.matabat2bin.258.proteins', 'UUJ170804.matabat2bin.303.proteins', 'UUJ170105.matabat2bin.81.proteins', 'UUJ170615.matabat2bin.262.proteins', 'UUJ170612.matabat2bin.70.proteins', 'UUJ170927.matabat2bin.37.proteins']
INT_2451	2	['UUJ180802.matabat2bin.41.proteins', 'UUJ180410.matabat2bin.139.decontaminated.proteins']
INT_469	2	['UUJ170630.matabat2bin.43.decontaminated.proteins', 'UUJ170626.matabat2bin.393.proteins']
INT_513	13	['150.Emiliania.huxleyi.virus.201.proteins', '153.Emiliania.huxleyi.virus.207.proteins', '154.Emiliania.huxleyi.virus.208.proteins', '152.Emiliania.huxleyi.virus.203.proteins', '155.Emiliania.huxleyi.virus.84.proteins', '156.Emiliania.huxleyi.virus.88.proteins', '148.Emiliania.huxleyi.virus.164.proteins', '146.Emiliania.huxleyi.virus.145.proteins', '028.Emiliania.huxleyi.virus.86.proteins', '157.Emiliania.huxleyi.virus.99B1.proteins', '151.Emiliania.huxleyi.virus.202.proteins', '147.Emiliania.huxleyi.virus.156.proteins', '149.Emiliania.huxleyi.virus.18.proteins']
INT_2232	2	['UUJ180718.matabat2bin.155.decontaminated.proteins', 'UUJ180410.matabat2bin.135.proteins']
INT_559	2	['UUJ171110.matabat2bin.283.decontaminated.proteins', 'UUJ180809.matabat2bin.393.decontaminated.proteins']
INT_2181	25	['UUJ170630.matabat2bin.410.decontaminated.proteins', 'UUJ180925.matabat2bin.140.decontaminated.proteins', 'UUJ180629.matabat2bin.269.decontaminated.proteins', 'UUJ171110.matabat2bin.286.proteins', 'UUJ180925.matabat2bin.331.proteins', 'UUM180827.matabat2bin.195.proteins', 'UUJ180903.matabat2bin.140.proteins', 'UUJ180510.matabat2bin.409.proteins', 'UUJ170721.matabat2bin.67.proteins', 'UUJ170412.matabat2bin.171.proteins', 'UUJ180219.matabat2bin.39.decontaminated.proteins', 'UUJ180219.matabat2bin.200.proteins', 'UUJ171218.matabat2bin.342.proteins', 'UUJ171218.matabat2bin.272.proteins', 'UUJ180903.matabat2bin.110.proteins', 'UUJ180802.matabat2bin.351.proteins', 'UUJ170501.matabat2bin.314.proteins', 'UUJ180827.matabat2bin.144.proteins', 'UUJ170620.matabat2bin.195.proteins', 'UUJ170706.matabat2bin.220.proteins', 'UUJ170626.matabat2bin.201.proteins', 'UUJ170626.matabat2bin.44.proteins', 'UUJ180827.matabat2bin.196.proteins', 'UUJ170721.matabat2bin.294.proteins', 'UUJ171218.matabat2bin.10.decontaminated.proteins']
INT_2300	5	['UUJ170615.matabat2bin.333.proteins', 'UUJ171113.matabat2bin.14.proteins', '131.Yasminevirus.proteins', '009.Bodo.saltans.virus.strain.NG1.proteins', '020.Catovirus.CTV1.proteins']
INT_461	2	['UUM171110.matabat2bin.2.proteins', 'UUJ180827.matabat2bin.432.decontaminated.proteins']
INT_544	8	['037.Pandoravirus.quercus.proteins', '038.Pandoravirus.inopinatum.proteins', '039.Pandoravirus.salinus.proteins', '040.Pandoravirus.dulcis.proteins', '036.Pandoravirus.neocaledonia.proteins', '035.Pandoravirus.macleodensis.proteins', '041.Mollivirus.sibericum.isolate.P1084-T.proteins', '139.Mollivirus.sibericum.proteins']
INT_1734	11	['UUJ170620.matabat2bin.41.proteins', 'UUJ180410.matabat2bin.150.proteins', 'UUJ180528.matabat2bin.346.proteins', 'UUJ170523.matabat2bin.31.proteins', 'UUJ170804.matabat2bin.43.proteins', 'UUJ180622.matabat2bin.112.decontaminated.proteins', 'UUJ180510.matabat2bin.183.proteins', 'UUJ170630.matabat2bin.47.proteins', 'UUJ170804.matabat2bin.119.decontaminated.proteins', 'UUJ170804.matabat2bin.241.proteins', 'UUJ170818.matabat2bin.303.proteins']
INT_2475	18	['140.Bathycoccus.sp..RCC1105.virus.BpV2.proteins', '033.Bathycoccus.sp.RCC1105.virus.BpV1.proteins', 'UUJ180725.matabat2bin.43.proteins', 'UUJ170105.matabat2bin.298.proteins', '031.Micromonas.pusilla.virus.SP1.proteins', 'UUM180827.matabat2bin.353.proteins', '032.Micromonas.sp.RCC1109.virus.MpV1.proteins', '160.Ostreococcus.lucimarinus.virus.7.proteins', '024.Ostreococcus.lucimarinus.virus.OlV1.proteins', '163.Ostreococcus.tauri.virus.1.proteins', '023.Ostreococcus.tauri.virus.OtV5.proteins', '162.Ostreococcus.mediterraneus.virus.1.proteins', '159.Ostreococcus.lucimarinus.virus.2.proteins', '164.Ostreococcus.tauri.virus.2.proteins', '161.Ostreococcus.lucimarinus.virus.OlV5.proteins', 'UUJ171218.matabat2bin.278.proteins', '158.Micromonas.pusilla.virus.12T.proteins', 'UUJ170818.matabat2bin.238.proteins']
INT_112	7	['UUJ171113.matabat2bin.140.proteins', 'UUJ170612.matabat2bin.178.proteins', 'UUJ180718.matabat2bin.171.proteins', 'UUJ170612.matabat2bin.102.proteins', 'UUJ170706.matabat2bin.124.decontaminated.proteins', 'UUJ180718.matabat2bin.287.proteins', 'UUJ180718.matabat2bin.297.proteins']
UUJ170612.matabat2bin.267.proteins	1	['UUJ170612.matabat2bin.267.proteins']
INT_1679	13	['UUJ170612.matabat2bin.344.proteins', 'UUJ170818.matabat2bin.276.proteins', 'UUJ171218.matabat2bin.11.proteins', 'UUJ170927.matabat2bin.46.proteins', 'UUJ171218.matabat2bin.263.proteins', 'UUJ171218.matabat2bin.84.decontaminated.proteins', 'UUF170620.matabat2bin.35.proteins', 'UUJ170501.matabat2bin.228.proteins', '022.Mimiviridae.sp.ChoanoV1.proteins', 'UUJ170804.matabat2bin.219.proteins', 'UUJ180802.matabat2bin.249.proteins', 'UUJ170523.matabat2bin.357.proteins', 'UUJ171218.matabat2bin.129.proteins']
INT_393	2	['124.Shrimp.hemocyte.iridescent.virus.isolate.20141215.proteins', '065.Cherax.quadricarinatus.iridovirus.proteins']
INT_2257	15	['002.Megavirus.chiliensis.proteins', '134.Megavirus.lba.proteins', '132.Megavirus.courdo11.proteins', '137.Moumouvirus.australiensis.proteins', '138.Moumouvirus.goulette.proteins', '005.Acanthamoeba.polyphaga.moumouvirus.proteins', '013.Niemeyer.virus.proteins', '004.Acanthamoeba.polyphaga.mimivirus.proteins', '136.Samba.virus.proteins', '014.Hirudovirus.strain.Sangsue.proteins', '135.Acanthamoeba.castellanii.mamavirus.proteins', '001.Mimivirus.terra2.proteins', '012.Tupanvirus.deep.ocean.proteins', '011.Tupanvirus.soda.lake.proteins', 'UUJ170927.matabat2bin.256.proteins']
UUJ171113.matabat2bin.361.proteins	1	['UUJ171113.matabat2bin.361.proteins']
INT_1783	23	['UUJ170306.matabat2bin.54.proteins', 'UUJ170306.matabat2bin.297.proteins', 'UUJ180802.matabat2bin.316.proteins', 'UUJ170623.matabat2bin.15.proteins', 'UUJ180510.matabat2bin.312.proteins', 'UUF170620.matabat2bin.347.proteins', 'UUF170620.matabat2bin.107.proteins', 'UUF170620.matabat2bin.325.proteins', 'UUF170621.matabat2bin.27.proteins', 'UUJ170626.matabat2bin.389.proteins', 'UUJ170615.matabat2bin.367.proteins', 'UUJ170804.matabat2bin.282.proteins', 'UUJ170615.matabat2bin.366.proteins', 'UUJ180410.matabat2bin.188.proteins', 'UUJ170523.matabat2bin.336.decontaminated.proteins', 'UUJ180219.matabat2bin.170.proteins', 'UUJ170804.matabat2bin.217.proteins', 'UUJ180925.matabat2bin.263.proteins', 'UUJ180809.matabat2bin.30.proteins', 'UUJ180510.matabat2bin.399.proteins', 'UUJ180313.matabat2bin.8.proteins', 'UUJ170721.matabat2bin.332.proteins', 'UUJ180510.matabat2bin.174.proteins']
INT_2456	2	['UUJ170306.matabat2bin.4.proteins', 'UUJ180725.matabat2bin.341.proteins']
017.Namao.virus.proteins	1	['017.Namao.virus.proteins']
INT_1763	9	['UUJ180903.matabat2bin.376.proteins', 'UUJ180718.matabat2bin.15.proteins', 'UUJ170626.matabat2bin.203.decontaminated.proteins', 'UUJ180622.matabat2bin.225.decontaminated.proteins', 'UUJ170105.matabat2bin.161.proteins', 'UUJ180622.matabat2bin.264.proteins', 'UUJ180510.matabat2bin.263.proteins', 'UUJ170721.matabat2bin.386.proteins', 'UUJ180110.matabat2bin.127.proteins']
INT_2374	35	['UUJ180622.matabat2bin.133.proteins', 'UUJ180718.matabat2bin.20.proteins', 'UUJ170927.matabat2bin.327.proteins', 'UUJ170818.matabat2bin.2.proteins', 'UUJ170726.matabat2bin.167.decontaminated.proteins', 'UUF170620.matabat2bin.3.proteins', 'UUJ180802.matabat2bin.284.proteins', 'UUJ170523.matabat2bin.72.decontaminated.proteins', 'UUJ180725.matabat2bin.252.proteins', 'UUJ170804.matabat2bin.35.proteins', 'UUJ180313.matabat2bin.2.proteins', 'UUJ180827.matabat2bin.105.proteins', 'UUJ180622.matabat2bin.353.proteins', 'UUJ170804.matabat2bin.139.proteins', 'UUJ180510.matabat2bin.396.proteins', 'UUJ170721.matabat2bin.347.proteins', 'UUJ180510.matabat2bin.289.proteins', 'UUJ170721.matabat2bin.364.decontaminated.proteins', 'UUJ180313.matabat2bin.61.proteins', 'UUJ170501.matabat2bin.307.proteins', 'UUJ180629.matabat2bin.295.proteins', 'UUJ180725.matabat2bin.334.proteins', 'UUJ170523.matabat2bin.38.proteins', 'UUJ170523.matabat2bin.266.proteins', 'UUJ170620.matabat2bin.16.decontaminated.proteins', 'UUJ180725.matabat2bin.308.decontaminated.proteins', 'UUJ180510.matabat2bin.28.proteins', 'UUJ180725.matabat2bin.261.proteins', 'UUJ170612.matabat2bin.207.decontaminated.proteins', 'UUJ171113.matabat2bin.303.proteins', 'UUJ170620.matabat2bin.423.decontaminated.proteins', 'UUJ171113.matabat2bin.118.proteins', 'UUJ180410.matabat2bin.10.proteins', 'UUJ180827.matabat2bin.403.proteins', 'UUM180827.matabat2bin.1.proteins']
INT_2354	6	['UUJ180410.matabat2bin.49.decontaminated.proteins', 'UUJ180219.matabat2bin.137.proteins', 'UUJ180410.matabat2bin.219.proteins', 'UUJ180903.matabat2bin.130.proteins', 'UUJ180815.matabat2bin.108.proteins', 'UUJ170804.matabat2bin.137.proteins']
INT_564	2	['UUJ180110.matabat2bin.249.proteins', 'UUJ170630.matabat2bin.364.proteins']
INT_662	9	['UUM180827.matabat2bin.346.proteins', 'UUJ180925.matabat2bin.262.proteins', 'UUJ170927.matabat2bin.23.decontaminated.proteins', 'UUJ180827.matabat2bin.26.proteins', 'UUJ180802.matabat2bin.408.proteins', 'UUJ180827.matabat2bin.369.decontaminated.proteins', 'UUJ170626.matabat2bin.397.proteins', 'UUJ170626.matabat2bin.30.proteins', 'UUJ180903.matabat2bin.211.decontaminated.proteins']
INT_643	3	['UUJ180629.matabat2bin.277.decontaminated.proteins', 'UUJ180410.matabat2bin.193.proteins', 'UUJ180725.matabat2bin.59.proteins']
UUJ170804.matabat2bin.84.proteins	1	['UUJ170804.matabat2bin.84.proteins']
INT_2525	3	['UUJ180718.matabat2bin.406.proteins', 'UUJ170804.matabat2bin.161.proteins', 'UUJ180725.matabat2bin.176.decontaminated.proteins']
INT_3	46	['195.Skunkpox.virus.proteins', '201.Volepox.virus.proteins', '191.Raccoonpox.virus.proteins', '199.Taterapox.virus.proteins', '175.Camelpox.virus.proteins', '200.Variola.virus.proteins', '183.Monkeypox.virus.Zaire-96-I-16.proteins', '083.Vaccinia.virus.proteins', '177.Cowpox.virus.proteins', '179.Ectromelia.virus.proteins', '204.Yoka.poxvirus.proteins', '186.NY.014.poxvirus.proteins', '184.Murmansk.poxvirus.proteins', '173.BeAn.58058.virus.proteins', '176.Cotia.virus.SPAn232.proteins', '190.Rabbit.fibroma.virus.proteins', '185.Myxoma.virus.proteins', '082.Myxoma.virus.proteins', '181.Goatpox.virus.Pellor.proteins', '194.Sheeppox.virus.proteins', '182.Lumpy.skin.disease.virus.NI-2490.proteins', '196.Swinepox.virus.proteins', '178.Deerpox.virus.W-848-83.proteins', '202.Yaba.monkey.tumor.virus.proteins', '197.Tanapox.virus.proteins', '198.Tanapox.virus.proteins', '203.Yaba-like.disease.virus.proteins', '180.Eptesipox.virus.proteins', '189.Pteropox.virus.proteins', '192.Sea.otter.poxvirus.proteins', '193.Seal.parapoxvirus.proteins', '188.Pseudocowpox.virus.proteins', '085.Orf.virus.proteins', '187.Parapoxvirus.red.deer.proteins', '174.Bovine.papular.stomatitis.virus.proteins', '084.Squirrelpox.virus.proteins', '081.Molluscum.contagiosum.virus.proteins', '166.Fowlpox.virus.proteins', '167.Penguinpox.virus.proteins', '168.Pigeonpox.virus.proteins', '165.Flamingopox.virus.FGPVKD09.proteins', '080.Canarypox.virus.proteins', '169.Turkeypox.virus.proteins', '079.Nile.crocodilepox.virus.proteins', '086.Yaravirus.brasiliensis.isolate.BHMG.proteins', '205.Salmon.gill.poxvirus.proteins']
